Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-28,34.486,34.932,34.31,34.709,3007600,0.0,0.0
2024-04-01,34.635,34.7,33.985,33.995,1756200,0.0,0.0
2024-04-02,33.698,33.781,33.41,33.568,1923900,0.0,0.0
2024-04-03,33.475,33.892,33.234,33.828,1886500,0.0,0.0
2024-04-04,34.106,34.329,33.549,33.763,1801300,0.0,0.0
2024-04-05,33.614,33.985,33.466,33.874,1530300,0.0,0.0
2024-04-08,34.338,35.182,34.282,34.913,4593200,0.0,0.0
2024-04-09,35.049,35.622,34.918,35.537,3610800,0.425,0.0
2024-04-10,34.702,35.068,34.458,34.927,4513600,0.0,0.0
2024-04-11,35.227,35.349,34.411,34.88,4043500,0.0,0.0
2024-04-12,34.786,34.843,34.026,34.383,3225300,0.0,0.0
2024-04-15,34.608,34.702,33.444,33.642,1969300,0.0,0.0
2024-04-16,33.473,33.482,33.05,33.097,2128900,0.0,0.0
2024-04-17,33.322,33.613,33.003,33.163,2479700,0.0,0.0
2024-04-18,33.229,33.735,32.975,33.576,3354600,0.0,0.0
2024-04-19,33.81,34.205,33.735,34.158,3671100,0.0,0.0
2024-04-22,34.308,34.786,34.045,34.73,2513000,0.0,0.0
2024-04-23,34.702,35.284,34.702,34.974,2412000,0.0,0.0
2024-04-24,34.73,35.837,34.599,35.556,2891900,0.0,0.0
2024-04-25,35.697,35.809,35.396,35.631,2399800,0.0,0.0
2024-04-26,35.744,36.278,35.556,35.575,2117600,0.0,0.0
2024-04-29,35.856,36.11,35.678,35.931,2433100,0.0,0.0
2024-04-30,35.706,36.053,35.453,35.734,3264700,0.0,0.0
2024-05-01,34.786,35.706,34.589,35.181,5340500,0.0,0.0
2024-05-02,35.321,35.575,34.73,35.256,5231300,0.0,0.0
2024-05-03,35.772,36.016,35.509,35.875,2867200,0.0,0.0
2024-05-06,36.156,36.588,35.903,36.494,2654700,0.0,0.0
2024-05-07,36.738,36.888,36.457,36.569,2253300,0.0,0.0
2024-05-08,36.457,36.522,35.781,35.912,2887300,0.0,0.0
2024-05-09,36.175,36.748,35.912,36.635,3301900,0.0,0.0
2024-05-10,36.804,36.917,36.588,36.635,1716500,0.0,0.0
2024-05-13,36.691,37.029,36.597,36.71,1734000,0.0,0.0
2024-05-14,36.935,37.095,36.626,36.945,1673700,0.0,0.0
2024-05-15,37.508,37.508,37.095,37.179,1595100,0.0,0.0
2024-05-16,37.132,37.339,36.982,36.992,1574600,0.0,0.0
2024-05-17,37.132,37.189,36.926,37.104,2139600,0.0,0.0
2024-05-20,37.085,37.217,36.766,36.963,1847100,0.0,0.0
2024-05-21,36.907,37.292,36.748,37.245,2219200,0.0,0.0
2024-05-22,37.207,37.527,37.02,37.161,2207900,0.0,0.0
2024-05-23,37.057,37.057,36.41,36.419,1538100,0.0,0.0
2024-05-24,36.663,36.673,36.457,36.56,1272600,0.0,0.0
2024-05-28,36.776,36.841,35.837,35.856,1714000,0.0,0.0
2024-05-29,35.321,35.518,34.749,35.256,1510200,0.0,0.0
2024-05-30,35.528,35.781,35.396,35.537,1353000,0.0,0.0
2024-05-31,35.969,36.25,35.631,36.241,3719200,0.0,0.0
2024-06-03,36.391,36.588,36.156,36.466,2476700,0.0,0.0
2024-06-04,36.457,37.358,36.25,37.151,2970400,0.0,0.0
2024-06-05,36.982,37.329,36.701,37.311,1853600,0.0,0.0
2024-06-06,37.067,37.292,36.945,37.161,1374500,0.0,0.0
2024-06-07,36.644,37.292,36.644,37.226,2050000,0.0,0.0
2024-06-10,37.114,37.761,36.945,37.376,2132600,0.0,0.0
2024-06-11,37.048,37.301,36.832,36.879,2727600,0.0,0.0
2024-06-12,37.62,37.714,36.982,37.123,1904900,0.0,0.0
2024-06-13,37.254,37.705,37.161,37.451,1703200,0.0,0.0
2024-06-14,37.395,37.846,37.189,37.799,1984900,0.0,0.0
2024-06-17,37.536,37.968,37.217,37.855,1619000,0.0,0.0
2024-06-18,37.986,38.165,37.864,38.127,1295700,0.0,0.0
2024-06-20,38.174,38.183,37.902,38.08,1677800,0.0,0.0
2024-06-21,38.202,38.249,37.855,38.212,3902700,0.0,0.0
2024-06-24,38.296,38.915,38.155,38.624,1359200,0.0,0.0
2024-06-25,38.681,38.681,38.052,38.305,1383600,0.0,0.0
2024-06-26,37.977,38.287,37.883,37.968,1448100,0.0,0.0
2024-06-27,38.005,38.277,37.846,38.258,1393400,0.0,0.0
2024-06-28,38.568,38.765,38.193,38.615,3343700,0.0,0.0
2024-07-01,38.484,38.643,38.071,38.512,1616500,0.0,0.0
2024-07-02,38.606,38.775,38.315,38.465,2790000,0.0,0.0
2024-07-03,38.474,38.484,37.996,38.099,918800,0.0,0.0
2024-07-05,38.174,38.371,37.93,38.352,3267700,0.0,0.0
2024-07-08,38.38,38.568,38.174,38.305,1802100,0.0,0.0
2024-07-09,38.315,38.521,37.977,38.296,1471600,0.0,0.0
2024-07-10,38.49,38.585,38.045,38.547,1675000,0.425,0.0
2024-07-11,39.277,39.439,38.32,38.509,2136000,0.0,0.0
2024-07-12,38.699,38.737,38.083,38.263,2568700,0.0,0.0
2024-07-15,38.576,39.221,38.329,38.462,3724700,0.0,0.0
2024-07-16,38.671,39.002,38.31,38.955,3121400,0.0,0.0
2024-07-17,38.927,39.571,38.927,39.515,2672100,0.0,0.0
2024-07-18,39.353,40.226,39.287,39.477,2153700,0.0,0.0
2024-07-19,39.704,39.704,39.173,39.372,1044600,0.0,0.0
2024-07-22,39.391,39.96,39.183,39.856,1686500,0.0,0.0
2024-07-23,39.808,39.998,39.657,39.837,2712900,0.0,0.0
2024-07-24,39.875,40.027,39.258,39.353,2021600,0.0,0.0
2024-07-25,39.41,39.903,38.263,38.566,2018500,0.0,0.0
2024-07-26,38.775,39.353,38.623,39.135,1361300,0.0,0.0
2024-07-29,39.192,39.353,38.746,39.031,3155200,0.0,0.0
2024-07-30,39.173,39.23,38.291,38.737,3251600,0.0,0.0
2024-07-31,38.614,38.794,37.419,37.997,7241400,0.0,0.0
2024-08-01,38.424,38.633,38.111,38.623,4092100,0.0,0.0
2024-08-02,38.69,39.353,37.978,38.49,4219000,0.0,0.0
2024-08-05,38.301,38.756,37.741,37.893,2923000,0.0,0.0
2024-08-06,37.959,39.524,37.893,39.088,2104600,0.0,0.0
2024-08-07,39.088,39.998,38.983,39.021,2882200,0.0,0.0
2024-08-08,38.993,39.382,38.794,39.221,1311100,0.0,0.0
2024-08-09,39.372,39.742,39.107,39.704,2946800,0.0,0.0
2024-08-12,39.552,39.638,39.211,39.41,2148800,0.0,0.0
2024-08-13,39.78,39.78,39.458,39.533,806900,0.0,0.0
2024-08-14,39.524,39.922,39.448,39.619,1068200,0.0,0.0
2024-08-15,39.666,39.799,39.287,39.467,2042600,0.0,0.0
2024-08-16,39.391,39.666,39.154,39.552,1224700,0.0,0.0
2024-08-19,39.666,39.894,39.41,39.771,1299900,0.0,0.0
2024-08-20,39.846,40.008,39.628,39.922,1280900,0.0,0.0
2024-08-21,39.96,40.188,39.818,40.188,1763400,0.0,0.0
2024-08-22,40.292,40.444,40.074,40.358,1172600,0.0,0.0
2024-08-23,40.539,41.089,40.311,41.06,1353600,0.0,0.0
2024-08-26,41.335,41.43,40.861,40.984,1322400,0.0,0.0
2024-08-27,40.776,41.544,40.615,41.383,1558500,0.0,0.0
2024-08-28,41.506,41.933,41.364,41.904,1851400,0.0,0.0
